peso_carga,cantidad_paquetes,distancia_real_km,precio_combustible,costo_envio,fecha_salida_anio,fecha_salida_mes,fecha_salida_dia,fecha_salida_dia_semana,fecha_salida_fin_semana,fecha_salida_semana,fecha_salida_trimestre,hora_salida_num,tipo_combustible,minutos_retraso_real,minutos_retraso_predicho,error_minutos,error_absoluto,nivel_retraso_real,nivel_retraso_predicho
0.47,79,351.39,23.55,2935.95,2026,3,2,0,0,10,1,11.5,Gasolina,0,12.431953606502411,-12.431953606502411,12.431953606502411,Sin retraso,Retraso leve
0.38,57,153.5,24.37,1761.5,2026,1,27,1,0,5,1,18.233333333333334,Diesel,0,8.500062327890884,-8.500062327890884,8.500062327890884,Sin retraso,Retraso leve
0.31,25,317.0,23.55,2316.0,2026,5,16,5,1,20,2,7.533333333333333,Gasolina,0,27.27819223859221,-27.27819223859221,27.27819223859221,Sin retraso,Retraso moderado
1.64,65,145.24,26.34,1910.2,2026,1,17,5,1,3,1,12.75,Diesel,0,4.973112429700193,-4.973112429700193,4.973112429700193,Sin retraso,Retraso leve
0.43,39,378.17,26.88,2745.85,2026,2,3,1,0,6,1,8.466666666666667,Diesel,41,22.890679365358533,18.109320634641467,18.109320634641467,Retraso alto,Retraso moderado
0.99,52,441.57,24.34,3222.85,2026,7,15,2,0,29,3,16.516666666666666,Gasolina,0,12.173010646808432,-12.173010646808432,12.173010646808432,Sin retraso,Retraso leve
1.12,65,128.46,25.92,1774.3,2026,2,12,3,0,7,1,11.216666666666667,Diesel,22,4.754606195172333,17.245393804827668,17.245393804827668,Retraso moderado,Retraso leve
1.68,8,62.83,25.71,1046.15,2026,5,21,3,0,21,2,13.983333333333333,Gasolina,26,4.66898939118986,21.33101060881014,21.33101060881014,Retraso moderado,Retraso leve
2.17,38,198.22,25.64,2012.1,2026,7,4,5,1,27,3,5.733333333333333,Diesel,0,3.0048645771559643,-3.0048645771559643,3.0048645771559643,Sin retraso,Retraso leve
3.98,79,416.5,25.3,3612.5,2026,7,4,5,1,27,3,6.366666666666666,Diesel,0,15.7132396660004,-15.7132396660004,15.7132396660004,Sin retraso,Retraso moderado
1.55,14,289.66,26.9,2215.3,2026,6,3,2,0,23,2,19.316666666666666,Diesel,0,16.057510396948143,-16.057510396948143,16.057510396948143,Sin retraso,Retraso moderado
7.43,25,500.04,25.95,3943.2,2026,5,19,1,0,21,2,19.583333333333332,Diesel,0,18.984701177064036,-18.984701177064036,18.984701177064036,Sin retraso,Retraso moderado
0.21,29,281.76,25.28,2161.8,2026,5,25,0,0,22,2,5.983333333333333,Gasolina,0,10.085083424304054,-10.085083424304054,10.085083424304054,Sin retraso,Retraso leve
3.92,67,162.85,25.38,2242.25,2026,4,6,0,0,15,2,8.916666666666666,Diesel,36,12.139685324148909,23.860314675851093,23.860314675851093,Retraso alto,Retraso leve
2.86,4,307.6,25.83,2356.0,2026,2,17,1,0,8,1,10.916666666666666,Diesel,47,23.6913816556858,23.3086183443142,23.3086183443142,Retraso alto,Retraso moderado
4.51,32,380.29,25.67,3108.45,2026,3,29,6,1,13,1,6.866666666666667,Diesel,67,28.72241168015952,38.277588319840476,38.277588319840476,Retraso crítico,Retraso moderado
3.53,34,391.94,26.54,3084.7,2026,5,26,1,0,22,2,16.483333333333334,Diesel,0,15.252128348574582,-15.252128348574582,15.252128348574582,Sin retraso,Retraso moderado
2.2,76,124.75,24.28,1951.75,2026,2,2,0,0,6,1,20.25,Diesel,0,2.7137368452609842,-2.7137368452609842,2.7137368452609842,Sin retraso,Retraso leve
0.57,47,438.53,24.28,3125.65,2026,7,28,1,0,31,3,20.4,Gasolina,0,18.278035192685696,-18.278035192685696,18.278035192685696,Sin retraso,Retraso moderado
0.25,27,342.22,25.76,2452.1,2026,4,10,4,0,15,2,9.133333333333333,Diesel,49,26.430255364775594,22.569744635224406,22.569744635224406,Retraso alto,Retraso moderado
2.99,26,317.38,24.32,2593.9,2026,2,25,2,0,9,1,14.666666666666666,Diesel,0,15.119521018638045,-15.119521018638045,15.119521018638045,Sin retraso,Retraso moderado
0.82,37,317.6,23.35,2466.0,2026,5,28,3,0,22,2,9.383333333333333,Gasolina,0,35.170154799525655,-35.170154799525655,35.170154799525655,Sin retraso,Retraso alto
0.31,16,285.76,26.44,2087.8,2026,8,2,6,1,31,3,17.716666666666665,Diesel,0,19.01012659652142,-19.01012659652142,19.01012659652142,Sin retraso,Retraso moderado
1.39,31,387.39,26.07,2823.95,2026,6,22,0,0,26,2,16.216666666666665,Diesel,0,13.870713334703893,-13.870713334703893,13.870713334703893,Sin retraso,Retraso leve
0.92,3,40.18,25.61,816.9,2026,2,3,1,0,6,1,18.283333333333335,Gasolina,0,11.905419054401168,-11.905419054401168,11.905419054401168,Sin retraso,Retraso leve
0.99,49,339.93,23.98,2690.65,2026,5,8,4,0,19,2,5.183333333333334,Gasolina,0,3.5674718698784873,-3.5674718698784873,3.5674718698784873,Sin retraso,Retraso leve
0.66,58,477.8,25.78,3419.0,2026,2,21,5,1,8,1,8.633333333333333,Diesel,0,17.945995630283086,-17.945995630283086,17.945995630283086,Sin retraso,Retraso moderado
0.28,51,436.59,25.07,3118.95,2026,5,9,5,1,19,2,19.55,Gasolina,50,32.33025849255003,17.66974150744997,17.66974150744997,Retraso alto,Retraso alto
8.42,35,394.71,25.84,3595.55,2026,3,17,1,0,12,1,16.8,Diesel,0,13.456702277211077,-13.456702277211077,13.456702277211077,Sin retraso,Retraso leve
0.64,38,378.74,25.98,2761.7,2026,6,28,6,1,26,2,20.25,Gasolina,28,10.975265827098472,17.02473417290153,17.02473417290153,Retraso moderado,Retraso leve
1.42,18,386.96,24.24,2720.8,2026,3,15,6,1,11,1,9.283333333333333,Gasolina,0,31.02302625293229,-31.02302625293229,31.02302625293229,Sin retraso,Retraso alto
1.75,46,322.59,25.75,2655.95,2026,2,13,4,0,7,1,5.633333333333333,Diesel,0,4.2992188812005,-4.2992188812005,4.2992188812005,Sin retraso,Retraso leve
1.32,18,288.81,26.18,2220.05,2026,1,3,5,1,1,1,8.45,Diesel,0,21.179321170474683,-21.179321170474683,21.179321170474683,Sin retraso,Retraso moderado
0.84,80,201.88,26.03,2233.4,2026,1,30,4,0,5,1,13.316666666666666,Diesel,24,3.8978946055794443,20.102105394420555,20.102105394420555,Retraso moderado,Retraso leve
3.3,27,329.88,26.12,2695.4,2026,7,30,3,0,31,3,11.516666666666667,Diesel,51,9.431031740071607,41.5689682599284,41.5689682599284,Retraso alto,Retraso leve
1.37,7,39.49,25.8,890.45,2026,3,28,5,1,13,1,6.55,Diesel,0,7.956075995050162,-7.956075995050162,7.956075995050162,Sin retraso,Retraso leve
0.67,18,458.29,23.02,3002.45,2026,7,25,5,1,30,3,8.516666666666667,Gasolina,0,36.51181860629478,-36.51181860629478,36.51181860629478,Sin retraso,Retraso alto
1.44,62,445.11,25.0,3365.55,2026,1,1,3,0,1,1,15.733333333333333,Diesel,43,13.248951529916472,29.75104847008353,29.75104847008353,Retraso alto,Retraso leve
7.37,64,240.0,26.68,2949.0,2026,8,8,5,1,32,3,13.366666666666667,Diesel,0,10.233371875039449,-10.233371875039449,10.233371875039449,Sin retraso,Retraso leve
5.52,40,346.98,26.23,3106.9,2026,5,26,1,0,22,2,10.366666666666667,Diesel,0,12.34028581904954,-12.34028581904954,12.34028581904954,Sin retraso,Retraso leve
1.16,18,121.24,25.05,1366.2,2026,5,19,1,0,21,2,8.216666666666667,Gasolina,0,15.132441896254429,-15.132441896254429,15.132441896254429,Sin retraso,Retraso moderado
9.12,63,258.64,24.8,3209.2,2026,7,26,6,1,30,3,20.983333333333334,Diesel,0,4.521521330975921,-4.521521330975921,4.521521330975921,Sin retraso,Retraso leve
1.22,23,68.21,26.56,1147.05,2026,3,18,2,0,12,1,11.866666666666667,Diesel,22,4.245186999453607,17.754813000546392,17.754813000546392,Retraso moderado,Retraso leve
1.6,34,386.78,24.33,2865.9,2026,5,26,1,0,22,2,13.883333333333333,Gasolina,0,9.791717110907108,-9.791717110907108,9.791717110907108,Sin retraso,Retraso leve
9.33,39,184.95,25.3,2669.75,2026,1,16,4,0,3,1,17.05,Diesel,0,14.780283165055804,-14.780283165055804,14.780283165055804,Sin retraso,Retraso leve
2.91,52,350.63,25.38,2960.15,2026,1,13,1,0,3,1,7.666666666666667,Diesel,62,17.862484950072748,44.13751504992725,44.13751504992725,Retraso crítico,Retraso moderado
0.87,4,419.27,26.18,2715.35,2026,5,26,1,0,22,2,8.5,Diesel,0,24.017234930288318,-24.017234930288318,24.017234930288318,Sin retraso,Retraso moderado
0.79,74,147.35,25.13,1907.75,2026,2,19,3,0,8,1,11.516666666666667,Gasolina,0,3.593442753886541,-3.593442753886541,3.593442753886541,Sin retraso,Retraso leve
0.45,15,426.86,24.22,2799.3,2026,3,23,0,0,13,1,19.95,Diesel,34,10.128898188289263,23.871101811710737,23.871101811710737,Retraso alto,Retraso leve
0.55,70,336.32,24.31,2796.6,2026,8,14,4,0,33,3,10.966666666666667,Gasolina,0,12.099599667817161,-12.099599667817161,12.099599667817161,Sin retraso,Retraso leve
8.83,71,450.85,24.56,4205.25,2026,4,26,6,1,17,2,6.116666666666666,Diesel,29,9.086456196581198,19.913543803418804,19.913543803418804,Retraso moderado,Retraso leve
0.56,70,23.27,23.87,1232.35,2026,3,20,4,0,12,1,5.1,Gasolina,19,4.9224774740619015,14.077522525938098,14.077522525938098,Retraso moderado,Retraso leve
1.76,15,350.74,25.5,2549.7,2026,8,4,1,0,32,3,8.25,Diesel,0,28.658391737134483,-28.658391737134483,28.658391737134483,Sin retraso,Retraso moderado
0.66,43,291.74,25.2,2368.7,2026,1,26,0,0,5,1,12.85,Gasolina,0,8.016632160682327,-8.016632160682327,8.016632160682327,Sin retraso,Retraso leve
1.65,48,403.48,23.71,3066.4,2026,1,6,1,0,2,1,13.433333333333334,Gasolina,0,15.87877961115969,-15.87877961115969,15.87877961115969,Sin retraso,Retraso moderado
1.14,51,464.34,24.04,3343.7,2026,3,1,6,1,9,1,13.766666666666667,Gasolina,0,15.892946359399406,-15.892946359399406,15.892946359399406,Sin retraso,Retraso moderado
6.84,64,333.18,24.82,3361.9,2026,7,1,2,0,27,3,16.633333333333333,Diesel,0,15.0928615210311,-15.0928615210311,15.0928615210311,Sin retraso,Retraso moderado
0.41,53,129.93,24.66,1614.65,2026,5,23,5,1,21,2,20.533333333333335,Gasolina,33,2.1483681097379503,30.85163189026205,30.85163189026205,Retraso alto,Retraso leve
2.21,41,165.64,25.68,1877.2,2026,1,2,4,0,1,1,18.7,Diesel,0,14.55512881037771,-14.55512881037771,14.55512881037771,Sin retraso,Retraso leve
0.71,78,64.89,25.35,1519.45,2026,6,29,0,0,27,2,15.316666666666666,Gasolina,19,6.794340668006286,12.205659331993715,12.205659331993715,Retraso moderado,Retraso leve
1.3,34,25.43,24.82,1029.15,2026,5,23,5,1,21,2,19.3,Diesel,0,9.754804042519565,-9.754804042519565,9.754804042519565,Sin retraso,Retraso leve
10.63,15,23.7,26.33,1801.5,2026,4,26,6,1,17,2,10.183333333333334,Diesel,0,6.334323966974096,-6.334323966974096,6.334323966974096,Sin retraso,Retraso leve
7.64,39,422.19,24.84,3686.95,2026,7,7,1,0,28,3,12.083333333333334,Diesel,0,15.664228303757143,-15.664228303757143,15.664228303757143,Sin retraso,Retraso moderado
2.34,38,263.24,26.89,2354.2,2026,1,7,2,0,2,1,18.1,Diesel,0,12.110717792966534,-12.110717792966534,12.110717792966534,Sin retraso,Retraso leve
1.35,18,420.72,24.03,2882.6,2026,4,9,3,0,15,2,12.166666666666666,Diesel,0,15.490621019449335,-15.490621019449335,15.490621019449335,Sin retraso,Retraso moderado
2.44,33,323.09,26.51,2623.45,2026,3,30,0,0,14,1,8.633333333333333,Diesel,51,27.010681061008707,23.989318938991293,23.989318938991293,Retraso alto,Retraso moderado
0.61,69,390.55,24.42,3065.75,2026,6,16,1,0,25,2,14.416666666666666,Gasolina,17,11.470340884678995,5.529659115321005,5.529659115321005,Retraso moderado,Retraso leve
0.55,12,295.83,24.02,2130.15,2026,7,18,5,1,29,3,12.333333333333334,Diesel,0,9.518947041392263,-9.518947041392263,9.518947041392263,Sin retraso,Retraso leve
24.43,31,441.5,26.75,5398.5,2026,1,30,4,0,5,1,12.0,Diesel,0,15.141294777638711,-15.141294777638711,15.141294777638711,Sin retraso,Retraso moderado
0.31,53,466.73,24.68,3288.65,2026,1,15,3,0,3,1,11.45,Gasolina,21,7.659221663017653,13.340778336982346,13.340778336982346,Retraso moderado,Retraso leve
0.43,79,140.65,26.23,1878.25,2026,1,21,2,0,4,1,19.933333333333334,Diesel,50,6.249774353886396,43.750225646113606,43.750225646113606,Retraso alto,Retraso leve
3.13,29,178.91,26.51,1939.55,2026,5,30,5,1,22,2,11.466666666666667,Diesel,0,1.916287360073224,-1.916287360073224,1.916287360073224,Sin retraso,Retraso leve
5.94,71,296.01,25.46,3142.05,2026,3,16,0,0,12,1,5.616666666666667,Diesel,15,18.078880029830188,-3.078880029830188,3.078880029830188,Retraso leve,Retraso moderado
0.21,3,100.38,25.1,1046.9,2026,1,2,4,0,1,1,18.0,Gasolina,0,16.837997025317776,-16.837997025317776,16.837997025317776,Sin retraso,Retraso moderado
0.29,62,332.38,26.01,2686.9,2026,4,19,6,1,16,2,6.733333333333333,Diesel,0,11.642381696234395,-11.642381696234395,11.642381696234395,Sin retraso,Retraso leve
0.93,7,368.97,24.29,2493.85,2026,5,26,1,0,22,2,7.0,Gasolina,0,24.684181604771258,-24.684181604771258,24.684181604771258,Sin retraso,Retraso moderado
3.18,16,138.68,26.57,1639.4,2026,6,12,4,0,24,2,5.116666666666666,Diesel,0,9.462197422691915,-9.462197422691915,9.462197422691915,Sin retraso,Retraso leve
3.43,49,130.83,26.05,1889.15,2026,1,3,5,1,1,1,14.65,Diesel,0,7.888973523779746,-7.888973523779746,7.888973523779746,Sin retraso,Retraso leve
3.83,46,324.76,26.54,2874.8,2026,6,13,5,1,24,2,18.966666666666665,Diesel,0,24.731767201912476,-24.731767201912476,24.731767201912476,Sin retraso,Retraso moderado
26.01,11,407.82,25.88,5228.1,2026,4,4,5,1,14,2,15.666666666666666,Diesel,63,15.231513907173762,47.76848609282624,47.76848609282624,Retraso crítico,Retraso moderado
0.99,40,300.81,23.0,2423.05,2026,1,12,0,0,3,1,9.35,Gasolina,54,27.146643722046374,26.853356277953626,26.853356277953626,Retraso alto,Retraso moderado
0.95,33,90.67,23.67,1312.35,2026,1,26,0,0,5,1,9.933333333333334,Gasolina,0,22.81359344884299,-22.81359344884299,22.81359344884299,Sin retraso,Retraso moderado
2.58,36,339.92,25.16,2745.6,2026,5,9,5,1,19,2,9.483333333333333,Diesel,0,20.59325955310325,-20.59325955310325,20.59325955310325,Sin retraso,Retraso moderado
4.6,49,165.07,24.81,2177.35,2026,5,27,2,0,22,2,19.166666666666668,Diesel,32,7.220143647141677,24.779856352858324,24.779856352858324,Retraso alto,Retraso leve
0.78,31,191.22,24.96,1782.1,2026,1,21,2,0,4,1,7.45,Gasolina,0,10.505871283257175,-10.505871283257175,10.505871283257175,Sin retraso,Retraso leve
0.58,41,250.14,25.13,2136.7,2026,2,10,1,0,7,1,17.25,Gasolina,0,9.883528436170188,-9.883528436170188,9.883528436170188,Sin retraso,Retraso leve
16.05,77,209.26,24.49,3767.3,2026,5,31,6,1,22,2,10.366666666666667,Diesel,0,6.918300574376141,-6.918300574376141,6.918300574376141,Sin retraso,Retraso leve
0.81,67,478.25,24.59,3508.25,2026,1,10,5,1,2,1,15.983333333333333,Gasolina,25,12.02582062669326,12.97417937330674,12.97417937330674,Retraso moderado,Retraso leve
14.35,8,64.74,26.73,2322.7,2026,1,21,2,0,4,1,13.783333333333333,Diesel,0,4.675437629471153,-4.675437629471153,4.675437629471153,Sin retraso,Retraso leve
0.89,1,293.35,23.16,2063.75,2026,6,24,2,0,26,2,13.916666666666666,Gasolina,0,17.300880106280342,-17.300880106280342,17.300880106280342,Sin retraso,Retraso moderado
0.81,17,399.2,25.23,2713.0,2026,2,14,5,1,7,1,19.666666666666668,Diesel,0,26.152812461203826,-26.152812461203826,26.152812461203826,Sin retraso,Retraso moderado
0.43,35,60.7,26.01,1126.5,2026,8,13,3,0,33,3,8.45,Diesel,0,14.33199105262276,-14.33199105262276,14.33199105262276,Sin retraso,Retraso leve
0.57,20,67.21,23.87,1053.05,2026,2,7,5,1,6,1,17.716666666666665,Gasolina,0,13.152660550326765,-13.152660550326765,13.152660550326765,Sin retraso,Retraso leve
2.8,19,312.12,26.63,2492.6,2026,3,17,1,0,12,1,9.75,Diesel,0,38.997085781901674,-38.997085781901674,38.997085781901674,Sin retraso,Retraso alto
0.94,44,175.53,23.06,1823.65,2026,1,20,1,0,4,1,6.466666666666667,Gasolina,24,3.948959432446712,20.051040567553287,20.051040567553287,Retraso moderado,Retraso leve
8.82,56,420.81,25.12,3934.05,2026,2,21,5,1,8,1,12.25,Diesel,0,13.558285697356624,-13.558285697356624,13.558285697356624,Sin retraso,Retraso leve
0.21,48,42.33,25.92,1116.65,2026,2,28,5,1,9,1,14.416666666666666,Diesel,0,5.466083646121249,-5.466083646121249,5.466083646121249,Sin retraso,Retraso leve
6.32,24,147.29,24.02,2060.45,2026,4,7,1,0,15,2,9.416666666666666,Diesel,0,9.772962676259604,-9.772962676259604,9.772962676259604,Sin retraso,Retraso leve
0.42,37,445.92,25.45,3067.6,2026,3,1,6,1,9,1,14.316666666666666,Gasolina,0,15.723509090209005,-15.723509090209005,15.723509090209005,Sin retraso,Retraso moderado
0.46,5,393.62,24.36,2554.1,2026,5,12,1,0,20,2,5.816666666666666,Gasolina,0,10.823935010056996,-10.823935010056996,10.823935010056996,Sin retraso,Retraso leve
5.11,69,264.86,26.44,2887.3,2026,1,2,4,0,1,1,8.283333333333333,Diesel,0,14.947160350221763,-14.947160350221763,14.947160350221763,Sin retraso,Retraso leve
0.58,37,444.21,23.48,3075.05,2026,4,10,4,0,15,2,11.85,Gasolina,0,11.867235354196792,-11.867235354196792,11.867235354196792,Sin retraso,Retraso leve
0.84,72,388.91,25.49,3104.55,2026,8,1,5,1,31,3,9.833333333333334,Gasolina,0,21.2705329204486,-21.2705329204486,21.2705329204486,Sin retraso,Retraso moderado
14.62,48,104.98,25.65,2870.9,2026,6,6,5,1,23,2,8.7,Diesel,0,5.247550617287934,-5.247550617287934,5.247550617287934,Sin retraso,Retraso leve
2.19,74,372.61,25.89,3174.05,2026,3,7,5,1,10,1,15.033333333333333,Diesel,0,12.446266010565727,-12.446266010565727,12.446266010565727,Sin retraso,Retraso leve
1.76,69,171.41,24.35,2085.05,2026,4,15,2,0,16,2,10.5,Diesel,17,3.0812106137478708,13.91878938625213,13.91878938625213,Retraso moderado,Retraso leve
0.72,15,22.64,23.58,805.2,2026,6,1,0,0,23,2,14.016666666666667,Gasolina,0,5.011549823689623,-5.011549823689623,5.011549823689623,Sin retraso,Retraso leve
1.35,16,417.75,25.61,2851.75,2026,8,12,2,0,33,3,20.15,Diesel,45,17.919606137152854,27.080393862847146,27.080393862847146,Retraso alto,Retraso moderado
3.09,27,370.27,26.72,2876.35,2026,3,26,3,0,13,1,13.25,Diesel,0,12.846604791496327,-12.846604791496327,12.846604791496327,Sin retraso,Retraso leve
2.4,80,421.45,24.25,3487.25,2026,3,8,6,1,10,1,11.816666666666666,Diesel,0,7.744056941849449,-7.744056941849449,7.744056941849449,Sin retraso,Retraso leve
0.81,17,292.8,24.18,2181.0,2026,6,16,1,0,25,2,9.116666666666667,Diesel,0,20.33949326451605,-20.33949326451605,20.33949326451605,Sin retraso,Retraso moderado
8.02,56,334.18,24.27,3420.9,2026,1,16,4,0,3,1,7.916666666666667,Diesel,60,28.66498212777452,31.33501787222548,31.33501787222548,Retraso alto,Retraso moderado
0.88,54,248.89,25.96,2264.45,2026,6,10,2,0,24,2,12.366666666666667,Gasolina,39,3.2275989177102855,35.77240108228971,35.77240108228971,Retraso alto,Retraso leve
1.22,45,256.05,25.44,2262.25,2026,3,7,5,1,10,1,7.616666666666667,Gasolina,0,13.902667960534888,-13.902667960534888,13.902667960534888,Sin retraso,Retraso leve
8.96,13,401.78,24.73,3508.9,2026,2,9,0,0,7,1,10.616666666666667,Diesel,39,18.25141346768476,20.74858653231524,20.74858653231524,Retraso alto,Retraso moderado
0.67,49,193.71,25.36,1927.55,2026,5,5,1,0,19,2,13.816666666666666,Gasolina,0,1.8410488069434765,-1.8410488069434765,1.8410488069434765,Sin retraso,Retraso leve
0.69,68,61.92,25.71,1422.6,2026,5,1,4,0,18,2,14.1,Gasolina,0,4.269858523526916,-4.269858523526916,4.269858523526916,Sin retraso,Retraso leve
5.25,16,425.71,24.92,3281.55,2026,3,19,3,0,12,1,5.783333333333333,Diesel,26,5.70444417808326,20.29555582191674,20.29555582191674,Retraso moderado,Retraso leve
10.46,60,208.9,24.83,3070.5,2026,2,16,0,0,8,1,17.366666666666667,Diesel,0,8.303448113746905,-8.303448113746905,8.303448113746905,Sin retraso,Retraso leve
16.08,78,400.55,26.09,4734.75,2026,2,1,6,1,5,1,8.083333333333334,Diesel,76,25.50500298491967,50.49499701508033,50.49499701508033,Retraso crítico,Retraso moderado
0.97,62,392.23,24.08,3054.15,2026,4,21,1,0,17,2,20.283333333333335,Gasolina,0,5.649064545145361,-5.649064545145361,5.649064545145361,Sin retraso,Retraso leve
2.89,73,189.71,25.33,2321.55,2026,8,9,6,1,32,3,17.166666666666668,Diesel,0,14.877709737166423,-14.877709737166423,14.877709737166423,Sin retraso,Retraso leve
1.24,22,190.37,24.85,1751.85,2026,2,14,5,1,7,1,7.833333333333333,Diesel,0,9.22980446846838,-9.22980446846838,9.22980446846838,Sin retraso,Retraso leve
1.25,7,62.84,24.02,995.2,2026,5,14,3,0,20,2,12.116666666666667,Diesel,0,5.1480748222965795,-5.1480748222965795,5.1480748222965795,Sin retraso,Retraso leve
0.46,39,316.1,24.26,2438.5,2026,3,29,6,1,13,1,17.4,Gasolina,0,22.997240278528672,-22.997240278528672,22.997240278528672,Sin retraso,Retraso moderado
1.3,65,417.34,23.52,3236.7,2026,4,1,2,0,14,2,17.766666666666666,Gasolina,0,25.104665306075194,-25.104665306075194,25.104665306075194,Sin retraso,Retraso moderado
1.64,49,482.99,26.87,3470.95,2026,3,15,6,1,11,1,6.983333333333333,Diesel,0,18.112313465661902,-18.112313465661902,18.112313465661902,Sin retraso,Retraso moderado
0.68,77,437.47,25.24,3371.35,2026,2,23,0,0,9,1,9.933333333333334,Diesel,0,17.628954359854067,-17.628954359854067,17.628954359854067,Sin retraso,Retraso moderado
1.81,5,447.38,25.86,2957.9,2026,6,30,1,0,27,2,19.45,Diesel,0,21.625544152718184,-21.625544152718184,21.625544152718184,Sin retraso,Retraso moderado
0.55,20,186.77,23.09,1648.85,2026,5,29,4,0,22,2,12.083333333333334,Gasolina,0,2.048924055771827,-2.048924055771827,2.048924055771827,Sin retraso,Retraso leve
1.0,62,196.71,24.17,2079.55,2026,2,21,5,1,8,1,8.95,Gasolina,0,11.631030046882843,-11.631030046882843,11.631030046882843,Sin retraso,Retraso leve
5.58,37,390.86,25.35,3308.3,2026,2,24,1,0,9,1,19.316666666666666,Diesel,0,28.02937341103468,-28.02937341103468,28.02937341103468,Sin retraso,Retraso moderado
0.22,34,177.32,25.74,1680.6,2026,1,27,1,0,5,1,8.9,Diesel,0,8.80124895885056,-8.80124895885056,8.80124895885056,Sin retraso,Retraso leve
0.68,36,184.45,24.36,1778.25,2026,3,3,1,0,10,1,14.6,Gasolina,0,1.3910612043286958,-1.3910612043286958,1.3910612043286958,Sin retraso,Retraso leve
0.43,4,318.61,26.29,2168.05,2026,6,13,5,1,24,2,10.883333333333333,Diesel,36,12.524193668572561,23.47580633142744,23.47580633142744,Retraso alto,Retraso leve
0.3,22,349.47,24.65,2453.35,2026,8,11,1,0,33,3,19.416666666666668,Gasolina,0,31.991770506570425,-31.991770506570425,31.991770506570425,Sin retraso,Retraso alto
0.38,76,158.24,25.8,1937.2,2026,5,25,0,0,22,2,9.066666666666666,Gasolina,39,13.067925789055007,25.932074210944993,25.932074210944993,Retraso alto,Retraso leve
0.84,23,135.41,25.89,1445.05,2026,2,16,0,0,8,1,12.0,Diesel,0,10.4013304184974,-10.4013304184974,10.4013304184974,Sin retraso,Retraso leve
0.85,18,63.82,24.22,1048.1,2026,1,24,5,1,4,1,18.733333333333334,Gasolina,0,12.175029497447563,-12.175029497447563,12.175029497447563,Sin retraso,Retraso leve
2.04,10,59.38,25.48,1080.9,2026,6,14,6,1,24,2,5.516666666666667,Diesel,0,1.7958155530429467,-1.7958155530429467,1.7958155530429467,Sin retraso,Retraso leve
1.38,74,425.01,24.27,3355.05,2026,5,15,4,0,20,2,17.633333333333333,Diesel,41,25.49531206618025,15.50468793381975,15.50468793381975,Retraso alto,Retraso moderado
1.75,24,367.46,24.19,2704.3,2026,8,12,2,0,33,3,16.016666666666666,Gasolina,0,13.92053775551905,-13.92053775551905,13.92053775551905,Sin retraso,Retraso leve
0.73,62,89.13,25.58,1514.65,2026,3,2,0,0,10,1,13.483333333333333,Gasolina,0,6.099054313024217,-6.099054313024217,6.099054313024217,Sin retraso,Retraso leve
3.84,56,284.25,24.18,2753.25,2026,2,5,3,0,6,1,11.483333333333333,Diesel,38,6.1632423155273885,31.836757684472612,31.836757684472612,Retraso alto,Retraso leve
0.78,43,373.66,25.03,2790.3,2026,5,2,5,1,18,2,8.466666666666667,Diesel,56,16.803046668380794,39.196953331619206,39.196953331619206,Retraso alto,Retraso moderado
0.95,55,23.59,25.27,1152.95,2026,1,28,2,0,5,1,10.916666666666666,Gasolina,0,4.35963315594415,-4.35963315594415,4.35963315594415,Sin retraso,Retraso leve
3.02,48,290.41,26.13,2638.05,2026,6,4,3,0,23,2,9.1,Diesel,0,14.71424687613751,-14.71424687613751,14.71424687613751,Sin retraso,Retraso leve
0.32,42,250.03,24.7,2118.15,2026,6,26,4,0,26,2,20.316666666666666,Gasolina,0,4.973949568950828,-4.973949568950828,4.973949568950828,Sin retraso,Retraso leve
6.14,58,27.53,25.14,1715.65,2026,6,22,0,0,26,2,19.516666666666666,Diesel,0,4.989649653169005,-4.989649653169005,4.989649653169005,Sin retraso,Retraso leve
1.27,27,306.78,23.33,2376.9,2026,2,26,3,0,9,1,9.566666666666666,Gasolina,0,32.9622651171579,-32.9622651171579,32.9622651171579,Sin retraso,Retraso alto
1.35,33,109.35,24.26,1445.75,2026,1,11,6,1,2,1,13.45,Diesel,0,4.7770137148932506,-4.7770137148932506,4.7770137148932506,Sin retraso,Retraso leve
4.86,63,106.21,25.8,2021.05,2026,7,2,3,0,27,3,9.366666666666667,Diesel,0,7.009680616670249,-7.009680616670249,7.009680616670249,Sin retraso,Retraso leve
3.85,58,239.78,24.61,2547.9,2026,2,18,2,0,8,1,6.683333333333334,Diesel,25,1.7867037260469831,23.213296273953016,23.213296273953016,Retraso moderado,Retraso leve
1.25,78,453.68,23.1,3517.4,2026,2,18,2,0,8,1,8.166666666666666,Gasolina,0,23.418060231135446,-23.418060231135446,23.418060231135446,Sin retraso,Retraso moderado
0.97,29,437.66,24.26,3017.3,2026,7,13,0,0,29,3,7.2,Gasolina,64,32.71694066489851,31.28305933510149,31.28305933510149,Retraso crítico,Retraso alto
3.46,70,176.56,25.93,2288.8,2026,2,10,1,0,7,1,18.65,Diesel,0,5.408211751089968,-5.408211751089968,5.408211751089968,Sin retraso,Retraso leve
3.58,25,24.67,24.65,1181.35,2026,4,17,4,0,16,2,8.05,Diesel,0,15.61756700487098,-15.61756700487098,15.61756700487098,Sin retraso,Retraso moderado
